name,description,fragrance,top_notes,middle_notes,base_notes,detail_url
Tom Ford Ebene Fume 私人調香系列 神秘聖木淡香精,神祕聖木香水主成份為祕魯聖木、非洲烏木、玫瑰、胡椒，其融合了祕魯聖木古老的淨化力量和誘人的非洲烏木，喚起靜謐的平靜、提升心靈的層次，讓內心得到沉澱。,木質東方調,熏香、祕魯聖木、黑胡椒、紫羅蘭葉,皮革、勞丹脂、凱德油、紙莎草、玫瑰,樹脂、烏木、癒創木,https://www.1976.com.tw/prod/21007
Armaf Club De Nuit oud parfum 沉香中性香精 (精裝版),Armaf Club De Nuit Oud Parfum 前調是桃子、梨子、百香果、鳳梨、李子和佛手柑；中調是茉莉花、喀什米爾木、小蒼蘭和紫羅蘭葉；基調是麝香、水晶琥珀、香草和柬埔寨沉香。,木質調 、 柑橘調 、 花果清新調,桃、梨、百香果、鳳梨、李子、佛手柑,茉莉花、喀什米爾木、紫羅蘭葉、小蒼蘭,麝香、烏木、水晶琥珀、香草,https://www.1976.com.tw/prod/21657
Clean Reserve Warm Cotton 暖棉中性淡香精,美麗，細膩，性感的香味！我認為這是完美的現代麝香香水。,薄荷、草香調、胡椒,醛、薑、臭氧、水元素,,麝香、焚香、香根草,https://www.1976.com.tw/prod/16786
Armaf Club De Nuit Sillage 淡香精,雖然有銀山，還是為了銀山而來！打開瓶蓋就能嗅到和銀山85%像的香氣，噴在手上遠聞還是很像，像是真的很像，但不夠輕透柔軟！比起銀山，CDNS的持香度簡直不可思議，洗完澡還有淡淡味道！,木質花香調 、 柑橘清新調,佛手柑、黑醋栗、紫羅蘭葉、檸檬、酸橙、生薑,玫瑰、鳶尾、茉莉,降龍涎香醚、麝香、檀香、雪松,https://www.1976.com.tw/prod/18987
Miller Harris poirier d'un soir 薄暮甜梨中性淡香精 TESTER,剛開始的味道很甜，但是過一陣子之後會是暖暖的木頭香氣，有一種在嚴冬中燒柴的安心感XD,東方調 、 辛辣調,義大利佛手柑、土耳其甜梨、埃及黑醋栗,古巴蘭姆精萃、土耳其玫瑰、俄羅斯白樺,印尼廣藿香、加拿大白雪松,https://www.1976.com.tw/prod/19482
Etat Libre d'Orange Dangerous Complicity 解放橘郡危險同謀淡香精 TESTER,《墨雨云間》藝人-吳謹言同款香水，混和花香與酒香，清新中性不危險，晚上也可以用。,木質東方調 、 東方花香調 、 皮革香調 、 辛辣調,朗姆酒、生薑、椰子、月桂葉,桂花精華、茉莉精華、依蘭、廣藿香、皮革,Lorenox、檀香、羊絨木,https://www.1976.com.tw/prod/21877
Tom Ford Santal Blush 私人調香系列忘憂聖檀淡香精,"令人著迷。異國情調。神秘。

TOM FORD SANTAL BLUSH 是一款令人著迷的辛辣木質東方香。奶油檀香木和異國東方香料的質感融合與令人陶醉的花卉和奢華的木材相得益彰，營造出柔軟、裸露的魅力和現代大地的神秘精神。",木質東方調 、 辛辣調,香料、香芹籽、肉桂、胡蘿蔔種子、葫蘆巴,依蘭、茉莉、玫瑰,檀香、安息香、雪松、麝香、烏木,https://www.1976.com.tw/prod/15694
Acqua Di Parma Mandarino di Sicilia 藍色地中海西西里青橘中性淡香水,藍色地中海西西里青橘中性淡香水，靈感來自西西里島陽光明媚的風景，那裡的建築和文化與壯麗的自然風光融為一體，體現了義大利的 Arte di Vivere 精神狀態。這款香水融合了清新、綠色的柑橘香調和義大利柑橘的芳香，營造出清爽的感覺。,柑橘調,青柑橘、佛手柑、檸檬、紅橙,苦橙葉、薄荷葉,雪松、麝香,https://www.1976.com.tw/prod/22034
Armaf Club De Nuit Milestone 里程碑中性淡香精,"millesime imperial 的克隆香，
個人覺得跟原版的有95%相似度。",木質調 、 海洋清新調,海洋調、紅色水果、佛手柑,紫羅蘭、白木、檀木,降龍涎香醚、麝香、香根草,https://www.1976.com.tw/prod/18296
Clean Reserve Warm Cotton 暖棉中性淡香精 TESTER,美麗，細膩，性感的香味！我認為這是完美的現代麝香香水。,薄荷、草香調、胡椒,醛、薑、臭氧、水元素,,麝香、焚香、香根草,https://www.1976.com.tw/prod/22968
Penhaligon's Juniper Sling 潘海利根杜松司令中性淡香水,我是女生，但覺得穿這款一點也不突兀，推薦給偏中性或是不愛甜香的輕熟女。,木質調 、 辛辣調,肉桂、柑橘白蘭地、當歸、杜松子,荳蔻、皮革、黑胡椒、鳶尾木,紅糖、黑櫻桃、岩蘭草、琥珀,https://www.1976.com.tw/prod/12464
Acqua Di Parma Blue Mandorlo di Sicilia 藍色地中海西西里島杏仁中性淡香水,杏仁和香草營造出溫暖的微甜，佛手柑和橙沖淡些甜膩帶上一點爽朗的調性，雪松增加男性疏朗氣概。,,杏仁、八角、橙、佛手柑,茉莉、桃子、咖啡,香草、雪松、麝香、妥魯香脂,https://www.1976.com.tw/prod/15769
Tom Ford Soleil Blanc 私人調香系列-夏日沙灘淡香精版本,FiFi Awards 2017 香水奧斯卡獎－年度香水之星-奢華女士香水,東方花香調,香檸檬、荳蔻、粉紅胡椒、開心果,茉莉、晚香玉、依蘭,琥珀、零陵香豆、安息香、椰子,https://www.1976.com.tw/prod/16862
Diptyque Tempo 坦博中性淡香精,非常濃郁且持久，帶有藥感，而且是劑猛藥，好像整個藥櫃著火的感覺，相對的，非常適合木質調重度成癮者。,木質清新調,,,,https://www.1976.com.tw/prod/16941
Maison Margiela From the Garden 田園拾果淡香水,Spingtime in a Park 捕捉春天綠色城市綠洲的氣息。花朵發芽。漫長而寒冷的冬天過後，今年第一縷溫暖的陽光邀請您去散步。芬芳花朵的精緻柔和色調是一場讓人無法滿足的感官盛宴。,木質清新調 、 柑橘清新調,綠橘、葡萄柚、黑醋栗,番茄葉、天竺葵、玫瑰,廣藿香、苔藓、白麝香,https://www.1976.com.tw/prod/21699
Clean Reserve Warm Cotton 暖棉中性淡香精香水筆,美麗，細膩，性感的香味！我認為這是完美的現代麝香香水。,薄荷、草香調、胡椒,醛、薑、臭氧、水元素,,麝香、焚香、香根草,https://www.1976.com.tw/prod/22518
Byredo Oud Immortel 不朽烏木中性淡香精,Oud Immortel 和 Accord Oud 都是圍繞沉香木創作的，沉香木是一種特定類型的木材，由於其在傳統熏香和香水中的使用，具有重要的文化意義，並已將其存在記錄在世界上最古老的文字之一 - 沉香木來自印度的梵文吠陀經。當沉香樹曾經很輕的心材感染了一種特定類型的黴菌時，它會通過用深色、高度芳香的樹脂浸透其核心來保護自己。這種深色木材、沉香木或沉香木散發出複雜的香味，幾乎沒有或沒有其他天然成分。,木質調 、 柑苔調,小荳蔻、焚香、義大利檸檬甜酒,廣藿香、烏木、紙莎草、巴西紅木,橡木苔、菸草,https://www.1976.com.tw/prod/18132
Acqua Di Parma Arancia di Capri 藍色地中海卡布里香橙中性淡香水,Acqua di Parma 的 Arancia di Capri 是一款帶有輕鬆心情的淡香水。這款香水以其充滿活力和明亮的橙子、柑橘和檸檬的前調而引人注目。中調的小粒穀物與荳蔻的濃郁氣息相得益彰，而基調則結合了淡淡的焦糖和麝香的感性氣息。,柑橘調,甜橙、西西里柑橘、佛手柑、檸檬,小粒穀物、荳蔻,焦糖、麝香,https://www.1976.com.tw/prod/19153
Tom Ford 私人調香系列 Soleil Neige 冬日光芒淡香精,這是我聞過最具象的一瓶香水，完全把雪地的冷冽與冬陽的煦暖，具體用氣味讓人感受到。非常了不起的傑作。,木質花香調 、 皮革香調,佛手柑、胡蘿蔔籽,橙花、白花、茉莉、玫瑰、土耳其玫瑰,麝香、安息香、膠薔樹,https://www.1976.com.tw/prod/19764
